,first_login_dt,week_year,user_id,habito,habito_dt,activacion,activacion_dt,setup,setup_dt,return,return_dt,min_dt,activacion_dias,setup_dias,return_dias,habito_dias
4120,2022-01-13,2,MLB10205873200,0,,1,2022-01-28,0,,1,2022-01-15,2022-01-13,15,,2,
2153,2022-01-08,1,MLB10206405260,0,,1,2022-01-08,1,2022-01-08,1,2022-01-09,2022-01-08,0,0,1,
9619,2022-01-08,1,MLB10206506180,0,,1,2022-01-08,1,2022-01-08,1,2022-01-24,2022-01-08,0,0,16,
3838,2022-01-17,3,MLB10206618370,0,,1,2022-01-19,1,2022-01-18,1,2022-01-18,2022-01-17,2,1,1,
8998,2022-01-21,3,MLB10208583570,1,2022-02-03,1,2022-01-21,1,2022-01-21,1,2022-01-22,2022-01-21,0,0,1,13
4657,2022-01-15,2,MLB10209136370,0,,0,,1,2022-01-15,1,2022-01-16,2022-01-15,,0,1,
5853,2022-01-13,2,MLB1020925190,0,,1,2022-02-07,0,,1,2022-02-07,2022-01-13,25,,25,
3746,2022-01-02,1,MLB10209498730,0,,0,,0,,0,,2022-01-02,,,,
378,2022-01-31,5,MLB10210443370,1,2022-02-24,1,2022-02-17,1,2022-01-31,1,2022-02-01,2022-01-31,17,0,1,24
11082,2022-01-10,2,MLB10210701970,0,,1,2022-01-15,1,2022-01-10,1,2022-01-13,2022-01-10,5,0,3,
1825,2022-01-07,1,MLB10211213040,0,,0,,1,2022-01-07,0,,2022-01-07,,0,,
7781,2022-01-28,4,MLB10211265990,0,,0,,1,2022-01-29,0,,2022-01-28,,1,,
6009,2022-01-28,4,MLB10211984500,0,,0,,1,2022-01-28,1,2022-01-29,2022-01-28,,0,1,
4318,2022-01-06,1,MLB10212503760,0,,0,,0,,1,2022-01-07,2022-01-06,,,1,
8468,2022-01-03,1,MLB10212528910,0,,0,,0,,1,2022-01-05,2022-01-03,,,2,
6350,2022-01-11,2,MLB10213387790,0,,1,2022-01-11,1,2022-01-11,0,,2022-01-11,0,0,,
8305,2022-01-26,4,MLB10213709420,0,,0,,1,2022-01-28,1,2022-01-27,2022-01-26,,2,1,
3669,2022-01-29,4,MLB10214561540,0,,1,2022-02-02,1,2022-01-29,1,2022-01-30,2022-01-29,4,0,1,
9377,2022-01-11,2,MLB10214732490,0,,0,,1,2022-01-13,1,2022-01-13,2022-01-11,,2,2,
3208,2022-01-05,1,MLB10215772530,0,,1,2022-01-06,1,2022-01-06,1,2022-01-06,2022-01-05,1,1,1,
3173,2022-01-16,2,MLB1021602430,0,,0,,0,,1,2022-01-25,2022-01-16,,,9,
4544,2022-01-28,4,MLB10216081920,0,,1,2022-01-28,0,,1,2022-01-31,2022-01-28,0,,3,
6114,2022-01-17,3,MLB1021612470,0,,0,,0,,0,,2022-01-17,,,,
631,2022-01-18,3,MLB10216262180,0,,1,2022-01-18,1,2022-01-18,0,,2022-01-18,0,0,,
5633,2022-01-25,4,MLB10216304540,0,,1,2022-02-18,0,,1,2022-02-08,2022-01-25,24,,14,
1213,2022-01-26,4,MLB10216966700,0,,0,,0,,0,,2022-01-26,,,,
7125,2022-01-09,1,MLB10218415730,0,,0,,1,2022-01-09,1,2022-01-31,2022-01-09,,0,22,
5290,2022-01-30,4,MLB10218898390,0,,1,2022-01-30,1,2022-01-30,1,2022-01-31,2022-01-30,0,0,1,
3565,2022-01-30,4,MLB1021905800,0,,1,2022-01-30,1,2022-01-30,1,2022-01-31,2022-01-30,0,0,1,
6248,2022-01-20,3,MLB10220165840,0,,0,,0,,0,,2022-01-20,,,,
5961,2022-01-20,3,MLB10221970980,0,,0,,0,,0,,2022-01-20,,,,
125,2022-01-07,1,MLB10223550420,0,,0,,0,,1,2022-01-10,2022-01-07,,,3,
7188,2022-01-29,4,MLB10223690500,0,,1,2022-02-28,0,,1,2022-02-28,2022-01-29,30,,30,
7215,2022-01-26,4,MLB10225638900,0,,1,2022-01-26,0,,1,2022-02-04,2022-01-26,0,,9,
9859,2022-01-07,1,MLB10226683060,0,,1,2022-01-07,1,2022-01-07,1,2022-01-08,2022-01-07,0,0,1,
8418,2022-01-19,3,MLB10226951430,1,2022-02-14,1,2022-02-10,1,2022-02-10,1,2022-02-10,2022-01-19,22,22,22,26
7871,2022-01-17,3,MLB10227065190,0,,0,,0,,1,2022-01-19,2022-01-17,,,2,
3823,2022-01-26,4,MLB10227160200,0,,0,,0,,0,,2022-01-26,,,,
6102,2022-01-20,3,MLB10227321600,0,,0,,0,,0,,2022-01-20,,,,
1260,2022-01-09,1,MLB10227656530,0,,0,,0,,0,,2022-01-09,,,,
1709,2022-01-02,1,MLB10228598210,0,,0,,0,,0,,2022-01-02,,,,
5280,2022-01-03,1,MLB10229303630,0,,0,,0,,1,2022-01-06,2022-01-03,,,3,
9937,2022-01-10,2,MLB10229976040,0,,0,,0,,1,2022-01-11,2022-01-10,,,1,
322,2022-01-22,3,MLB10230047420,0,,0,,0,,0,,2022-01-22,,,,
8708,2022-01-14,2,MLB10230639420,0,,1,2022-01-14,1,2022-01-14,0,,2022-01-14,0,0,,
9038,2022-01-16,2,MLB10230990260,0,,0,,0,,1,2022-01-21,2022-01-16,,,5,
5147,2022-01-23,3,MLB10231679200,0,,0,,1,2022-01-24,1,2022-01-24,2022-01-23,,1,1,
741,2022-01-04,1,MLB10232157790,0,,1,2022-01-16,1,2022-01-16,1,2022-01-05,2022-01-04,12,12,1,
6026,2022-01-05,1,MLB10232290840,0,,1,2022-01-05,1,2022-01-05,1,2022-01-06,2022-01-05,0,0,1,
1015,2022-01-28,4,MLB10232561320,0,,0,,0,,0,,2022-01-28,,,,
3779,2022-01-08,1,MLB10233442780,0,,1,2022-01-08,1,2022-01-08,1,2022-01-13,2022-01-08,0,0,5,
7761,2022-01-09,1,MLB10234192640,0,,0,,0,,1,2022-01-10,2022-01-09,,,1,
5005,2022-01-09,1,MLB10235419760,0,,0,,1,2022-01-09,1,2022-01-26,2022-01-09,,0,17,
73,2022-01-19,3,MLB10235571650,0,,0,,0,,0,,2022-01-19,,,,
5701,2022-01-03,1,MLB10236982770,0,,0,,0,,1,2022-01-13,2022-01-03,,,10,
6630,2022-01-26,4,MLB10237599100,0,,0,,0,,1,2022-01-28,2022-01-26,,,2,
1014,2022-01-15,2,MLB10239251680,0,,1,2022-01-15,1,2022-01-17,1,2022-01-16,2022-01-15,0,2,1,
7879,2022-01-03,1,MLB10240263050,0,,0,,0,,1,2022-01-06,2022-01-03,,,3,
8812,2022-01-06,1,MLB10240289210,0,,0,,0,,0,,2022-01-06,,,,
5881,2022-01-23,3,MLB10241077290,0,,1,2022-01-23,0,,1,2022-02-21,2022-01-23,0,,29,
6910,2022-01-18,3,MLB10242601530,0,,0,,0,,1,2022-01-28,2022-01-18,,,10,
3051,2022-01-28,4,MLB10242970150,0,,0,,0,,0,,2022-01-28,,,,
3328,2022-01-23,3,MLB10243500570,0,,1,2022-02-12,0,,1,2022-01-24,2022-01-23,20,,1,
8233,2022-01-15,2,MLB10243937880,0,,0,,1,2022-01-19,1,2022-01-16,2022-01-15,,4,1,
2137,2022-01-04,1,MLB10244603230,0,,0,,0,,0,,2022-01-04,,,,
1991,2022-01-05,1,MLB10245787800,0,,0,,0,,0,,2022-01-05,,,,
4712,2022-01-19,3,MLB10246429110,0,,0,,0,,0,,2022-01-19,,,,
9497,2022-01-11,2,MLB10246822160,0,,1,2022-01-11,1,2022-01-13,1,2022-01-13,2022-01-11,0,2,2,
2008,2022-01-25,4,MLB10246886700,0,,0,,0,,0,,2022-01-25,,,,
849,2022-01-30,4,MLB10247263840,0,,0,,0,,0,,2022-01-30,,,,
9545,2022-01-17,3,MLB10249345070,0,,0,,1,2022-01-17,1,2022-01-25,2022-01-17,,0,8,
2071,2022-01-21,3,MLB10249910920,0,,0,,0,,0,,2022-01-21,,,,
3527,2022-01-31,5,MLB10251280260,0,,1,2022-02-02,0,,0,,2022-01-31,2,,,
5152,2022-01-02,1,MLB10251370320,0,,0,,0,,1,2022-01-15,2022-01-02,,,13,
6407,2022-01-03,1,MLB10252508010,0,,0,,0,,1,2022-01-11,2022-01-03,,,8,
2511,2022-01-09,1,MLB10252574040,0,,0,,0,,0,,2022-01-09,,,,
6483,2022-01-29,4,MLB10253247660,0,,0,,1,2022-01-30,1,2022-01-30,2022-01-29,,1,1,
3584,2022-01-16,2,MLB10256475630,0,,1,2022-01-17,0,,1,2022-01-17,2022-01-16,1,,1,
7741,2022-01-03,1,MLB10256557580,0,,0,,0,,1,2022-01-26,2022-01-03,,,23,
6489,2022-01-10,2,MLB10256899020,0,,0,,1,2022-01-10,0,,2022-01-10,,0,,
2116,2022-01-23,3,MLB10257287140,0,,1,2022-01-31,1,2022-01-31,1,2022-01-24,2022-01-23,8,8,1,
9272,2022-01-31,5,MLB10257813030,0,,0,,0,,0,,2022-01-31,,,,
2369,2022-01-13,2,MLB10258596460,0,,1,2022-01-13,0,,0,,2022-01-13,0,,,
2230,2022-01-30,4,MLB10258873150,0,,0,,1,2022-02-03,1,2022-01-31,2022-01-30,,4,1,
9055,2022-01-15,2,MLB10259155290,0,,1,2022-01-25,1,2022-01-21,1,2022-01-21,2022-01-15,10,6,6,
1673,2022-01-03,1,MLB10260106410,0,,0,,0,,1,2022-01-26,2022-01-03,,,23,
2412,2022-01-28,4,MLB1026220750,0,,1,2022-01-31,0,,1,2022-01-30,2022-01-28,3,,2,
5572,2022-01-07,1,MLB10263203860,1,2022-01-23,1,2022-01-07,1,2022-01-07,1,2022-01-08,2022-01-07,0,0,1,16
8878,2022-01-17,3,MLB10265630000,0,,1,2022-01-18,1,2022-01-18,1,2022-01-18,2022-01-17,1,1,1,
52,2022-01-08,1,MLB10266495980,0,,0,,1,2022-01-21,1,2022-01-10,2022-01-08,,13,2,
3335,2022-01-02,1,MLB10266530370,0,,1,2022-01-03,0,,1,2022-01-03,2022-01-02,1,,1,
2716,2022-01-10,2,MLB10270169650,0,,1,2022-01-13,1,2022-01-13,1,2022-01-13,2022-01-10,3,3,3,
1984,2022-01-04,1,MLB1027027850,0,,1,2022-01-04,1,2022-01-04,0,,2022-01-04,0,0,,
7943,2022-01-22,3,MLB10273162750,1,2022-02-01,1,2022-01-24,1,2022-01-24,1,2022-01-23,2022-01-22,2,2,1,10
7987,2022-01-19,3,MLB10273175330,0,,1,2022-01-19,1,2022-01-19,0,,2022-01-19,0,0,,
9292,2022-01-21,3,MLB10274000090,0,,0,,1,2022-01-21,1,2022-01-22,2022-01-21,,0,1,
528,2022-01-21,3,MLB10275069360,0,,0,,0,,0,,2022-01-21,,,,
9940,2022-01-10,2,MLB10275271250,0,,1,2022-01-11,1,2022-01-11,1,2022-01-11,2022-01-10,1,1,1,
6779,2022-01-26,4,MLB10276014320,0,,0,,0,,1,2022-01-27,2022-01-26,,,1,
1268,2022-01-24,4,MLB10277031710,0,,0,,0,,0,,2022-01-24,,,,
3593,2022-01-02,1,MLB10277291970,0,,1,2022-01-06,1,2022-01-06,1,2022-01-03,2022-01-02,4,4,1,
2296,2022-01-25,4,MLB10277999390,0,,1,2022-01-28,1,2022-01-25,1,2022-01-26,2022-01-25,3,0,1,
7175,2022-01-18,3,MLB10278272520,0,,0,,0,,1,2022-01-19,2022-01-18,,,1,
8076,2022-01-15,2,MLB10278375410,0,,1,2022-01-29,0,,1,2022-01-28,2022-01-15,14,,13,
212,2022-01-14,2,MLB10278551600,0,,1,2022-01-14,1,2022-01-14,1,2022-01-15,2022-01-14,0,0,1,
3971,2022-01-26,4,MLB10279702290,0,,0,,1,2022-01-27,1,2022-01-27,2022-01-26,,1,1,
222,2022-01-31,5,MLB10279969240,0,,1,2022-01-31,1,2022-01-31,1,2022-02-04,2022-01-31,0,0,4,
6742,2022-01-11,2,MLB10280466590,0,,1,2022-02-08,1,2022-01-23,1,2022-01-12,2022-01-11,28,12,1,
4747,2022-01-03,1,MLB10280538550,0,,0,,1,2022-01-03,0,,2022-01-03,,0,,
8680,2022-01-25,4,MLB10281002030,0,,0,,0,,0,,2022-01-25,,,,
8552,2022-01-18,3,MLB10282011410,0,,0,,0,,0,,2022-01-18,,,,
8842,2022-01-14,2,MLB10282918160,0,,0,,0,,0,,2022-01-14,,,,
8019,2022-01-21,3,MLB10282931520,0,,0,,0,,1,2022-01-27,2022-01-21,,,6,
7126,2022-01-09,1,MLB10282972470,0,,0,,0,,1,2022-01-10,2022-01-09,,,1,
9234,2022-01-25,4,MLB10283108220,0,,0,,0,,0,,2022-01-25,,,,
4366,2022-01-17,3,MLB10283243030,0,,0,,1,2022-01-17,1,2022-01-23,2022-01-17,,0,6,
11243,2022-01-03,1,MLB10284882210,0,,1,2022-01-04,1,2022-01-03,1,2022-01-04,2022-01-03,1,0,1,
7019,2022-01-04,1,MLB10288347250,0,,0,,0,,0,,2022-01-04,,,,
3767,2022-01-05,1,MLB10288380440,0,,0,,0,,1,2022-01-10,2022-01-05,,,5,
3036,2022-01-02,1,MLB10289484970,0,,1,2022-01-02,1,2022-01-16,1,2022-01-04,2022-01-02,0,14,2,
4094,2022-01-20,3,MLB10289924710,1,2022-01-30,1,2022-01-21,1,2022-01-20,1,2022-01-21,2022-01-20,1,0,1,10
6174,2022-01-28,4,MLB10289937940,1,2022-02-17,1,2022-02-03,1,2022-01-29,1,2022-01-29,2022-01-28,6,1,1,20
299,2022-01-24,4,MLB10290321080,0,,0,,0,,0,,2022-01-24,,,,
1856,2022-01-05,1,MLB10291336070,0,,1,2022-01-05,0,,1,2022-01-06,2022-01-05,0,,1,
7755,2022-01-16,2,MLB10291415250,0,,0,,1,2022-01-16,0,,2022-01-16,,0,,
390,2022-01-20,3,MLB10291942420,0,,0,,0,,1,2022-01-21,2022-01-20,,,1,
9491,2022-01-06,1,MLB10292854810,0,,0,,0,,0,,2022-01-06,,,,
5421,2022-01-01,1,MLB10292938080,0,,0,,1,2022-01-09,1,2022-01-09,2022-01-01,,8,8,
5074,2022-01-29,4,MLB10292943850,0,,1,2022-01-29,0,,0,,2022-01-29,0,,,
7667,2022-01-05,1,MLB10293185900,0,,1,2022-01-06,1,2022-01-22,1,2022-01-06,2022-01-05,1,17,1,
5167,2022-01-04,1,MLB10294645390,0,,0,,0,,1,2022-01-05,2022-01-04,,,1,
11027,2022-01-05,1,MLB10295107140,0,,1,2022-02-02,1,2022-01-05,1,2022-01-06,2022-01-05,28,0,1,
3994,2022-01-13,2,MLB1029542010,0,,1,2022-01-13,0,,0,,2022-01-13,0,,,
6399,2022-01-27,4,MLB10296076040,0,,1,2022-01-27,1,2022-02-08,1,2022-01-28,2022-01-27,0,12,1,
6413,2022-01-07,1,MLB10296500930,0,,0,,0,,0,,2022-01-07,,,,
3279,2022-01-20,3,MLB10297933710,0,,0,,0,,1,2022-02-07,2022-01-20,,,18,
5946,2022-01-29,4,MLB10298154690,0,,0,,0,,1,2022-02-23,2022-01-29,,,25,
9890,2022-01-04,1,MLB10298230830,0,,0,,0,,1,2022-01-12,2022-01-04,,,8,
3941,2022-01-19,3,MLB10299040020,0,,0,,0,,0,,2022-01-19,,,,
7918,2022-01-28,4,MLB10300735280,0,,0,,0,,1,2022-02-10,2022-01-28,,,13,
7460,2022-01-31,5,MLB10301299520,0,,0,,0,,0,,2022-01-31,,,,
9808,2022-01-31,5,MLB10301960810,0,,0,,0,,0,,2022-01-31,,,,
310,2022-01-04,1,MLB10302310080,0,,1,2022-01-04,1,2022-01-04,1,2022-02-02,2022-01-04,0,0,29,
3580,2022-01-16,2,MLB10302315250,0,,0,,0,,0,,2022-01-16,,,,
5702,2022-01-03,1,MLB10302342900,0,,0,,1,2022-01-03,0,,2022-01-03,,0,,
6424,2022-01-02,1,MLB10302406980,0,,0,,0,,0,,2022-01-02,,,,
1603,2022-01-25,4,MLB10305594210,0,,1,2022-01-25,1,2022-01-25,1,2022-01-27,2022-01-25,0,0,2,
2748,2022-01-13,2,MLB10305600820,0,,0,,0,,0,,2022-01-13,,,,
4913,2022-01-08,1,MLB10305648260,0,,1,2022-02-07,0,,1,2022-02-07,2022-01-08,30,,30,
7588,2022-01-10,2,MLB10307668070,0,,0,,1,2022-01-10,1,2022-01-17,2022-01-10,,0,7,
9495,2022-01-06,1,MLB10308073590,0,,0,,0,,1,2022-02-03,2022-01-06,,,28,
840,2022-01-13,2,MLB10308936360,0,,0,,0,,1,2022-02-10,2022-01-13,,,28,
5686,2022-01-21,3,MLB10309208310,0,,1,2022-01-21,0,,0,,2022-01-21,0,,,
58,2022-01-06,1,MLB10309846480,1,2022-01-25,1,2022-01-10,0,,1,2022-01-07,2022-01-06,4,,1,19
7768,2022-01-02,1,MLB10309858040,0,,0,,0,,0,,2022-01-02,,,,
4682,2022-01-22,3,MLB10309966690,0,,0,,0,,1,2022-01-23,2022-01-22,,,1,
3306,2022-01-03,1,MLB10309998600,1,2022-01-10,1,2022-01-05,1,2022-01-04,1,2022-01-04,2022-01-03,2,1,1,7
8657,2022-01-04,1,MLB10310122700,0,,0,,0,,1,2022-01-05,2022-01-04,,,1,
4340,2022-01-29,4,MLB10311428760,0,,0,,0,,1,2022-01-30,2022-01-29,,,1,
6435,2022-01-15,2,MLB10311540580,0,,0,,1,2022-01-15,1,2022-01-19,2022-01-15,,0,4,
495,2022-01-19,3,MLB10311711650,0,,0,,0,,0,,2022-01-19,,,,
9798,2022-01-14,2,MLB10312086730,0,,1,2022-01-14,1,2022-01-15,1,2022-01-15,2022-01-14,0,1,1,
8774,2022-01-15,2,MLB10313053280,0,,1,2022-01-24,1,2022-01-21,1,2022-01-19,2022-01-15,9,6,4,
5166,2022-01-04,1,MLB10314218530,0,,0,,0,,1,2022-01-05,2022-01-04,,,1,
8733,2022-01-27,4,MLB10314338090,0,,0,,0,,0,,2022-01-27,,,,
5618,2022-01-05,1,MLB10314726020,0,,1,2022-01-29,0,,1,2022-01-07,2022-01-05,24,,2,
4687,2022-01-12,2,MLB10314975140,0,,0,,1,2022-02-09,1,2022-02-09,2022-01-12,,28,28,
8131,2022-01-18,3,MLB10316129100,0,,0,,0,,1,2022-02-09,2022-01-18,,,22,
6365,2022-01-14,2,MLB10317305050,0,,0,,0,,1,2022-01-17,2022-01-14,,,3,
4334,2022-01-18,3,MLB10317356660,0,,0,,1,2022-01-20,1,2022-01-20,2022-01-18,,2,2,
2139,2022-01-04,1,MLB10317462210,0,,1,2022-01-04,1,2022-01-04,1,2022-01-05,2022-01-04,0,0,1,
7396,2022-01-15,2,MLB10318263670,0,,0,,1,2022-01-15,1,2022-02-11,2022-01-15,,0,27,
5933,2022-01-18,3,MLB10318461820,0,,0,,0,,1,2022-01-19,2022-01-18,,,1,
5042,2022-01-12,2,MLB10318462690,0,,1,2022-02-08,0,,1,2022-01-16,2022-01-12,27,,4,
5,2022-01-01,1,MLB10318536730,0,,0,,0,,0,,2022-01-01,,,,
8559,2022-01-29,4,MLB10318858390,0,,1,2022-02-05,1,2022-02-07,1,2022-02-05,2022-01-29,7,9,7,
3806,2022-01-29,4,MLB10319636520,0,,0,,0,,0,,2022-01-29,,,,
3592,2022-01-02,1,MLB10319906590,0,,1,2022-01-02,1,2022-01-02,1,2022-01-03,2022-01-02,0,0,1,
2154,2022-01-08,1,MLB10320008360,0,,0,,1,2022-01-08,1,2022-01-19,2022-01-08,,0,11,
1983,2022-01-04,1,MLB10320477400,0,,0,,1,2022-01-18,1,2022-01-05,2022-01-04,,14,1,
9018,2022-01-30,4,MLB10322280450,0,,1,2022-01-30,0,,0,,2022-01-30,0,,,
4866,2022-01-30,4,MLB10323290590,1,2022-02-08,1,2022-01-30,1,2022-02-04,1,2022-02-02,2022-01-30,0,5,3,9
5610,2022-01-04,1,MLB10323402420,0,,1,2022-01-28,1,2022-01-04,1,2022-01-05,2022-01-04,24,0,1,
9865,2022-01-16,2,MLB10323913770,0,,0,,1,2022-01-16,1,2022-01-17,2022-01-16,,0,1,
619,2022-01-06,1,MLB10325008340,0,,0,,0,,0,,2022-01-06,,,,
9171,2022-01-30,4,MLB10325236880,0,,0,,0,,0,,2022-01-30,,,,
4669,2022-01-04,1,MLB10326309230,0,,1,2022-01-04,1,2022-01-04,1,2022-01-05,2022-01-04,0,0,1,
6198,2022-01-25,4,MLB10326548660,0,,1,2022-01-31,1,2022-01-31,1,2022-01-26,2022-01-25,6,6,1,
3748,2022-01-02,1,MLB10327021110,0,,0,,1,2022-01-09,1,2022-01-03,2022-01-02,,7,1,
2823,2022-01-18,3,MLB10327821820,0,,0,,1,2022-01-18,1,2022-02-08,2022-01-18,,0,21,
3222,2022-01-08,1,MLB10328206510,0,,0,,1,2022-02-04,1,2022-01-09,2022-01-08,,27,1,
11280,2022-01-04,1,MLB10329658130,0,,0,,0,,1,2022-01-14,2022-01-04,,,10,
4197,2022-01-06,1,MLB10330324160,0,,0,,0,,0,,2022-01-06,,,,
3636,2022-01-12,2,MLB10330951060,0,,1,2022-01-12,1,2022-01-16,1,2022-01-14,2022-01-12,0,4,2,
5131,2022-01-30,4,MLB10331044760,0,,0,,0,,0,,2022-01-30,,,,
6406,2022-01-13,2,MLB10331104410,0,,0,,0,,1,2022-01-14,2022-01-13,,,1,
903,2022-01-25,4,MLB10331348950,0,,1,2022-01-31,0,,1,2022-01-28,2022-01-25,6,,3,
5502,2022-01-19,3,MLB10332122770,1,2022-02-02,1,2022-01-20,1,2022-01-19,1,2022-01-20,2022-01-19,1,0,1,14
8473,2022-01-30,4,MLB10332262480,0,,0,,0,,1,2022-02-03,2022-01-30,,,4,
5708,2022-01-30,4,MLB10332524570,0,,0,,1,2022-01-30,1,2022-02-19,2022-01-30,,0,20,
160,2022-01-04,1,MLB1033285650,0,,0,,1,2022-01-06,1,2022-01-05,2022-01-04,,2,1,
6871,2022-01-05,1,MLB10332882080,0,,0,,1,2022-01-06,1,2022-01-06,2022-01-05,,1,1,
1032,2022-01-22,3,MLB10333783050,0,,0,,0,,0,,2022-01-22,,,,
8346,2022-01-09,1,MLB10333870390,0,,0,,0,,0,,2022-01-09,,,,
1657,2022-01-21,3,MLB10336728920,0,,1,2022-01-21,1,2022-01-21,1,2022-01-22,2022-01-21,0,0,1,
3004,2022-01-13,2,MLB10336786600,0,,0,,0,,1,2022-01-27,2022-01-13,,,14,
109,2022-01-27,4,MLB10337394880,1,2022-01-30,1,2022-01-28,0,,1,2022-01-28,2022-01-27,1,,1,3
5313,2022-01-28,4,MLB10337518230,0,,0,,0,,1,2022-01-29,2022-01-28,,,1,
11302,2022-01-08,1,MLB10338921710,0,,0,,0,,1,2022-01-11,2022-01-08,,,3,
1736,2022-01-12,2,MLB10340182140,0,,1,2022-01-13,0,,1,2022-01-14,2022-01-12,1,,2,
9482,2022-01-08,1,MLB10340306950,0,,1,2022-01-08,1,2022-01-08,1,2022-01-15,2022-01-08,0,0,7,
4146,2022-01-09,1,MLB10340482000,0,,0,,1,2022-01-09,0,,2022-01-09,,0,,
2431,2022-01-08,1,MLB10340611440,0,,0,,0,,0,,2022-01-08,,,,
224,2022-01-26,4,MLB10340813670,0,,0,,0,,0,,2022-01-26,,,,
9823,2022-01-20,3,MLB10340958600,0,,0,,0,,0,,2022-01-20,,,,
6956,2022-01-21,3,MLB10341456350,0,,0,,0,,1,2022-01-22,2022-01-21,,,1,
5972,2022-01-27,4,MLB10343579110,0,,1,2022-01-27,1,2022-01-27,1,2022-02-06,2022-01-27,0,0,10,
7572,2022-01-18,3,MLB10343651040,0,,1,2022-01-18,1,2022-01-18,1,2022-01-19,2022-01-18,0,0,1,
410,2022-01-13,2,MLB10344106470,0,,0,,0,,1,2022-01-24,2022-01-13,,,11,
1816,2022-01-13,2,MLB10344608890,0,,1,2022-01-13,1,2022-01-13,1,2022-01-21,2022-01-13,0,0,8,
670,2022-01-26,4,MLB10344854330,0,,0,,1,2022-01-26,1,2022-02-18,2022-01-26,,0,23,
7006,2022-01-02,1,MLB10345064380,0,,0,,0,,0,,2022-01-02,,,,
37,2022-01-04,1,MLB10345171530,0,,0,,0,,0,,2022-01-04,,,,
9167,2022-01-13,2,MLB10345780770,0,,1,2022-02-08,1,2022-01-15,1,2022-01-15,2022-01-13,26,2,2,
8951,2022-01-06,1,MLB10346334420,0,,0,,0,,1,2022-01-08,2022-01-06,,,2,
1985,2022-01-04,1,MLB10346460480,0,,1,2022-01-04,0,,1,2022-01-27,2022-01-04,0,,23,
5374,2022-01-19,3,MLB10346584930,0,,0,,1,2022-01-19,0,,2022-01-19,,0,,
760,2022-01-06,1,MLB10347811640,0,,0,,0,,0,,2022-01-06,,,,
2225,2022-01-13,2,MLB10348550150,0,,1,2022-01-17,0,,1,2022-01-17,2022-01-13,4,,4,
8070,2022-01-02,1,MLB10350963590,0,,0,,0,,1,2022-01-05,2022-01-02,,,3,
498,2022-01-29,4,MLB10351348930,0,,1,2022-01-29,1,2022-01-29,1,2022-01-30,2022-01-29,0,0,1,
1917,2022-01-20,3,MLB10352333000,1,2022-02-04,1,2022-01-21,1,2022-01-20,1,2022-01-21,2022-01-20,1,0,1,15
1690,2022-01-07,1,MLB10352710330,0,,0,,0,,1,2022-02-01,2022-01-07,,,25,
2985,2022-01-20,3,MLB10352862200,0,,1,2022-01-20,1,2022-01-20,1,2022-01-21,2022-01-20,0,0,1,
4211,2022-01-18,3,MLB10353965520,0,,0,,1,2022-01-20,1,2022-01-19,2022-01-18,,2,1,
9248,2022-01-11,2,MLB10354364070,0,,1,2022-01-12,1,2022-01-12,1,2022-01-12,2022-01-11,1,1,1,
5556,2022-01-27,4,MLB10356717450,0,,1,2022-02-07,1,2022-01-30,1,2022-01-30,2022-01-27,11,3,3,
5524,2022-01-31,5,MLB10356795410,0,,0,,0,,0,,2022-01-31,,,,
9609,2022-01-22,3,MLB10357149370,0,,1,2022-01-22,0,,0,,2022-01-22,0,,,
3218,2022-01-12,2,MLB10357196990,0,,0,,0,,1,2022-01-13,2022-01-12,,,1,
7101,2022-01-30,4,MLB10358055290,0,,1,2022-02-01,1,2022-02-01,1,2022-02-01,2022-01-30,2,2,2,
6012,2022-01-28,4,MLB10358303330,0,,1,2022-01-28,1,2022-01-28,0,,2022-01-28,0,0,,
3834,2022-01-21,3,MLB10358820650,0,,0,,1,2022-01-21,0,,2022-01-21,,0,,
7605,2022-01-21,3,MLB10358830790,0,,0,,0,,0,,2022-01-21,,,,
4188,2022-01-08,1,MLB10358856600,0,,0,,1,2022-01-08,1,2022-01-09,2022-01-08,,0,1,
8225,2022-01-02,1,MLB10359574110,0,,0,,0,,1,2022-01-26,2022-01-02,,,24,
3573,2022-01-07,1,MLB10360884820,0,,1,2022-01-07,1,2022-01-07,0,,2022-01-07,0,0,,
6251,2022-01-21,3,MLB10360889970,0,,0,,1,2022-01-21,0,,2022-01-21,,0,,
2107,2022-01-16,2,MLB10361858980,0,,0,,0,,0,,2022-01-16,,,,
4741,2022-01-27,4,MLB10362032390,0,,0,,0,,1,2022-01-28,2022-01-27,,,1,
7030,2022-01-12,2,MLB10362063980,0,,0,,0,,1,2022-01-15,2022-01-12,,,3,
5744,2022-01-15,2,MLB10362310860,0,,1,2022-01-26,0,,1,2022-01-16,2022-01-15,11,,1,
677,2022-01-20,3,MLB10362357150,0,,0,,0,,1,2022-01-26,2022-01-20,,,6,
7521,2022-01-02,1,MLB10362504900,0,,1,2022-01-07,0,,1,2022-01-04,2022-01-02,5,,2,
2472,2022-01-26,4,MLB10362819150,0,,0,,0,,0,,2022-01-26,,,,
576,2022-01-24,4,MLB10362993100,0,,0,,1,2022-02-19,1,2022-02-19,2022-01-24,,26,26,
6346,2022-01-06,1,MLB10364306440,0,,0,,1,2022-01-06,0,,2022-01-06,,0,,
5685,2022-01-21,3,MLB10364402050,0,,1,2022-01-21,1,2022-01-22,1,2022-01-22,2022-01-21,0,1,1,
